transcript	si-eIF5A-1
YCR108C_mRNA	0.0
YLR364C-A_mRNA	0.0
YBR219C_mRNA	0.13385826771653545
YBR196C-A_mRNA	0.061224489795918366
YMR096W_mRNA	0.6936026936026936
YDR126W_mRNA	0.13095238095238096
YDR415C_mRNA	0.5454545454545454
YHR191C_mRNA	0.6766917293233082
YCR068W_mRNA	0.2326923076923077
YBR079C_mRNA	0.7800829875518672
YNL100W_mRNA	0.5042735042735043
YDR492W_mRNA	0.17088607594936708
YDR305C_mRNA	0.3870967741935484
YHR218W_mRNA	0.0
YJL210W_mRNA	0.12546125461254612
YNL175C_mRNA	0.7890818858560794
YJR088C_mRNA	0.6335616438356164
YJL120W_mRNA	0.0
YNL339W-A_mRNA	0.0
YDR119W_mRNA	0.39453125
YGR136W_mRNA	0.8132780082987552
YGR206W_mRNA	0.42574257425742573
YGR062C_mRNA	0.18037974683544303
YPL118W_mRNA	0.3430232558139535
YML133W-A_mRNA	0.0
YML103C_mRNA	0.48036253776435045
YBR130C_mRNA	0.6211764705882353
YMR184W_mRNA	0.3888888888888889
YLR363C_mRNA	0.6422018348623854
YKR046C_mRNA	0.8692579505300353
YDL089W_mRNA	0.128099173553719
YPR043W_mRNA	0.8695652173913043
YMR162C_mRNA	0.14915458937198067
YDR539W_mRNA	0.055666003976143144
YOR292C_mRNA	0.26537216828478966
YNR044W_mRNA	0.8110344827586207
YGR123C_mRNA	0.5906432748538012
YKR096W_mRNA	0.2083682008368201
YKR001C_mRNA	0.6889204545454546
YER019W_mRNA	0.24528301886792453
YKL020C_mRNA	0.5499075785582255
YIL031W_mRNA	0.06576402321083172
YER154W_mRNA	0.2562189054726368
YJL220W_mRNA	0.0
YNL105W_mRNA	0.0
YGR160W_mRNA	0.0
YJL111W_mRNA	0.5127272727272727
YFR039C_mRNA	0.28431372549019607
YMR042W_mRNA	0.480225988700565
YOR382W_mRNA	0.2222222222222222
YPL230W_mRNA	0.29923273657289
YLR146C_mRNA	0.42333333333333334
YJL101C_mRNA	0.2949852507374631
YBR060C_mRNA	0.3790322580645161
YPR016W-A_mRNA	0.0
YPR030W_mRNA	0.008028545941123996
YLR249W_mRNA	0.9300766283524904
YJL052C-A_mRNA	0.0
YAR007C_mRNA	0.49114331723027377
YLR143W_mRNA	0.2321167883211679
YER078C_mRNA	0.18590998043052837
YLR453C_mRNA	0.16962025316455695
YER126C_mRNA	0.8659003831417624
YJL182C_mRNA	0.0
YML016C_mRNA	0.6127167630057804
YGL140C_mRNA	0.35931091058244463
YBL093C_mRNA	0.759090909090909
YBR044C_mRNA	0.1853146853146853
YNL059C_mRNA	0.4503311258278146
YOR231C-A_mRNA	0.0
YOL003C_mRNA	0.291005291005291
YLR457C_mRNA	0.11912225705329153
YLR375W_mRNA	0.24489795918367346
YOL100W_mRNA	0.061979648473635525
YAL001C_mRNA	0.21982758620689655
YHR109W_mRNA	0.044444444444444446
YML012C-A_mRNA	0.016
YDR379C-A_mRNA	0.5316455696202531
YDL022C-A_mRNA	0.08536585365853659
YAL064C-A_mRNA	0.0
YPL211W_mRNA	0.5248618784530387
YEL034C-A_mRNA	0.035
YEL008W_mRNA	0.0
YLR342W-A_mRNA	0.0
YCR097W-A_mRNA	0.0
YBR073W_mRNA	0.11377870563674322
YIR037W_mRNA	0.8282208588957055
YCR034W_mRNA	0.4409221902017291
YPL176C_mRNA	0.5938697318007663
YDL025C_mRNA	0.41451612903225804
YPL166W_mRNA	0.3145539906103286
YKL096W-A_mRNA	0.9021739130434783
YNL254C_mRNA	0.1745635910224439
YLR463C_mRNA	0.0
YML094C-A_mRNA	0.015037593984962405
YAL064W_mRNA	0.0
YER122C_mRNA	0.8377281947261663
YOL078W_mRNA	0.13860544217687074
YBR290W_mRNA	0.4174454828660436
YDR275W_mRNA	0.11063829787234042
YKL170W_mRNA	0.42028985507246375
YPL221W_mRNA	0.15636822194199243
YDL049C_mRNA	0.0708955223880597
YEL022W_mRNA	0.1453050034270048
YMR159C_mRNA	0.3333333333333333
YML125C_mRNA	0.7403846153846154
YML118W_mRNA	0.09900990099009901
YBL037W_mRNA	0.11121951219512195
YBR033W_mRNA	0.007616974972796518
YNL216W_mRNA	0.5574365175332527
YDL147W_mRNA	0.750561797752809
YDL004W_mRNA	0.76875
YGR134W_mRNA	0.0962566844919786
YJR006W_mRNA	0.19507186858316222
YDR290W_mRNA	0.0
YLR154C-H_mRNA	0.0
YGL048C_mRNA	0.8074074074074075
YBR205W_mRNA	0.31683168316831684
YER025W_mRNA	0.7248576850094877
YBL032W_mRNA	0.4409448818897638
YBR121C_mRNA	0.6926536731634183
YJR077C_mRNA	0.9260450160771704
YNL127W_mRNA	0.14375655823714587
YEL059W_mRNA	0.0
YCR075C_mRNA	0.21153846153846154
YKR095W-A_mRNA	0.5568181818181818
YHR029C_mRNA	0.29591836734693877
YKL219W_mRNA	0.1891891891891892
YIL077C_mRNA	0.453125
YBL029W_mRNA	0.07180851063829788
YLR173W_mRNA	0.13486842105263158
YPL198W_mRNA	0.2827868852459016
YLR264W_mRNA	0.835820895522388
YEL064C_mRNA	0.14375
YLR141W_mRNA	0.12672176308539945
YMR307W_mRNA	0.7567084078711985
YLR431C_mRNA	0.1456953642384106
YCL055W_mRNA	0.5671641791044776
YLR154W-C_mRNA	0.0
YHL017W_mRNA	0.3026315789473684
YHR108W_mRNA	0.5897435897435898
YPR040W_mRNA	0.3398876404494382
YJL164C_mRNA	0.46851385390428213
YDR031W_mRNA	0.6198347107438017
YLR014C_mRNA	0.13053097345132744
YPL045W_mRNA	0.14035087719298245
YDL032W_mRNA	0.0
YPR105C_mRNA	0.2415795586527294
YGR224W_mRNA	0.0016313213703099511
YFL001W_mRNA	0.18778280542986425
YPR095C_mRNA	0.16965742251223492
YOR356W_mRNA	0.15213946117274169
YOL027C_mRNA	0.6945898778359512
YDL191W_mRNA	0.125
YOR235W_mRNA	0.0
YER170W_mRNA	0.08
YGR260W_mRNA	0.2958801498127341
YOL094C_mRNA	0.5201238390092879
YAL010C_mRNA	0.30628803245436104
YBR104W_mRNA	0.2887537993920973
YDR491C_mRNA	0.0
YBR002C_mRNA	0.5209790209790209
YJR064W_mRNA	0.5818505338078291
YOR321W_mRNA	0.09694555112881806
YHR093W_mRNA	0.0
YCR066W_mRNA	0.18275154004106775
YHR099W_mRNA	0.07398504273504274
YJL174W_mRNA	0.7463768115942029
YLR454W_mRNA	0.05898021308980213
YNL110C_mRNA	0.8772727272727273
YIL066W-A_mRNA	0.0
YDR182W-A_mRNA	0.0
YEL048C_mRNA	0.5197368421052632
YIL030W-A_mRNA	0.05357142857142857
YNL010W_mRNA	0.6058091286307054
YHR044C_mRNA	0.07317073170731707
YOL161C_mRNA	0.0
YHR132W-A_mRNA	0.5954198473282443
YKL052C_mRNA	0.678082191780822
YJR044C_mRNA	0.6642857142857143
YGR104C_mRNA	0.5146579804560261
YDL112W_mRNA	0.15181058495821728
YCR020C_mRNA	0.10697674418604651
YFL066C_mRNA	0.0
YNL317W_mRNA	0.28817204301075267
YPL249C-A_mRNA	0.75
YDR136C_mRNA	0.031578947368421054
YJL010C_mRNA	0.5705705705705706
YER038C_mRNA	0.1724137931034483
YIL136W_mRNA	0.6539440203562341
YPL171C_mRNA	0.01
YAL062W_mRNA	0.010940919037199124
YLR154W-F_mRNA	0.0
YKL172W_mRNA	0.6978922716627635
YPL206C_mRNA	0.7227414330218068
YER147C-A_mRNA	0.0
YAR033W_mRNA	0.06837606837606838
YHR154W_mRNA	0.022429906542056073
YJL150W_mRNA	0.08
YML114C_mRNA	0.40784313725490196
YJL129C_mRNA	0.14412955465587043
YIL156W-A_mRNA	0.0
YPR048W_mRNA	0.2857142857142857
YJR058C_mRNA	0.48299319727891155
YDL229W_mRNA	0.3800978792822186
YJL206C_mRNA	0.21240105540897097
YDL203C_mRNA	0.33707865168539325
YOR030W_mRNA	0.11793214862681745
YAL042C-A_mRNA	0.0
YMR303C_mRNA	0.09195402298850575
YMR317W_mRNA	0.0035087719298245615
YIL138C_mRNA	0.84472049689441
YNL117W_mRNA	0.0
YPL170W_mRNA	0.5197368421052632
YBR204C_mRNA	0.42133333333333334
YGL258W_mRNA	0.0048543689320388345
YDR213W_mRNA	0.23110624315443593
YLR267W_mRNA	0.1631578947368421
YER026C_mRNA	0.7318840579710145
YER174C_mRNA	0.44672131147540983
YGR080W_mRNA	0.5331325301204819
YJL192C_mRNA	0.7521367521367521
YPR053C_mRNA	0.3708609271523179
YLR371W_mRNA	0.1570796460176991
YPR131C_mRNA	0.7435897435897436
YOL026C_mRNA	0.7345132743362832
YNL181W_mRNA	0.29238329238329236
YLR455W_mRNA	0.3092105263157895
YLR439W_mRNA	0.36990595611285265
YIL048W_mRNA	0.13379669852302345
YMR172C-A_mRNA	0.0
YML041C_mRNA	0.5571428571428572
YHR007C-A_mRNA	0.0
YOL119C_mRNA	0.7325349301397206
YPL013C_mRNA	0.768595041322314
YKL181W_mRNA	0.4379391100702576
YKL121W_mRNA	0.056338028169014086
YGR010W_mRNA	0.10886075949367088
YER006W_mRNA	0.5692307692307692
YHR048W_mRNA	0.03696498054474708
YIL057C_mRNA	0.018292682926829267
YDL128W_mRNA	0.41605839416058393
YGR226C_mRNA	0.0
YKL066W_mRNA	0.013605442176870748
YDR080W_mRNA	0.19959677419354838
YNL036W_mRNA	0.5565610859728507
YAR075W_mRNA	0.0
YOR202W_mRNA	0.9636363636363636
YCR095W-A_mRNA	0.0
YDR214W_mRNA	0.8485714285714285
YGL075C_mRNA	0.1111111111111111
YOR364W_mRNA	0.040983606557377046
YHR207C_mRNA	0.5988593155893536
YPL229W_mRNA	0.3106796116504854
YOL144W_mRNA	0.2231404958677686
YOR154W_mRNA	0.1141396933560477
YNL050C_mRNA	0.6222222222222222
YGR020C_mRNA	0.8813559322033898
YER087W_mRNA	0.16145833333333334
YDR499W_mRNA	0.10040160642570281
YMR093W_mRNA	0.41130604288499023
YPR120C_mRNA	0.15632183908045977
YNL022C_mRNA	0.44285714285714284
YLR095C_mRNA	0.4014778325123153
YFR024C-A_mRNA	0.8431372549019608
YBR181C_mRNA	0.1864406779661017
YNR003C_mRNA	0.6782334384858044
YML001W_mRNA	0.7067307692307693
YDL035C_mRNA	0.24869927159209157
YBL097W_mRNA	0.07427055702917772
YGR268C_mRNA	0.8333333333333334
YHR159W_mRNA	0.07936507936507936
YHR180W_mRNA	0.049079754601226995
YJR125C_mRNA	0.7745098039215687
YKL154W_mRNA	0.3237704918032787
YIL047C_mRNA	0.35033259423503327
YER156C_mRNA	0.7544378698224852
YDR160W_mRNA	0.028169014084507043
YJR157W_mRNA	0.0
YDR003W-A_mRNA	0.025
YDL166C_mRNA	0.7208121827411168
YLR226W_mRNA	0.31139240506329113
YHR145C_mRNA	0.00847457627118644
YML055W_mRNA	0.38764044943820225
YMR060C_mRNA	0.3241590214067278
YIL105W-A_mRNA	0.0
YBL062W_mRNA	0.0
YHR193C-A_mRNA	0.024193548387096774
YJL009W_mRNA	0.0
YMR242W-A_mRNA	0.0
YGR240C_mRNA	0.9108409321175278
YLR292C_mRNA	0.7772020725388601
YBL039W-B_mRNA	0.2033898305084746
YHL047C_mRNA	0.01129032258064516
YKL201C_mRNA	0.0365025466893039
YGR161W-C_mRNA	0.25
YCL040W_mRNA	0.802
YML120C_mRNA	0.6042884990253411
YAL061W_mRNA	0.2038369304556355
YPR158W_mRNA	0.5396825396825397
YLR160C_mRNA	0.0
YGR049W_mRNA	0.3048128342245989
YNL012W_mRNA	0.006339144215530904
YNL044W_mRNA	0.3693181818181818
YMR069W_mRNA	0.056140350877192984
YDR151C_mRNA	0.7569230769230769
YGL126W_mRNA	0.2026315789473684
YGL154C_mRNA	0.19117647058823528
YFR013W_mRNA	0.23506988564167725
YPL095C_mRNA	0.19517543859649122
YFR057W_mRNA	0.0
YKL051W_mRNA	0.3031161473087819
YHR150W_mRNA	0.05872193436960276
YER172C_mRNA	0.2829403606102635
YDR310C_mRNA	0.3333333333333333
YJR102C_mRNA	0.42574257425742573
YNL123W_mRNA	0.48144433299899697
YJR037W_mRNA	0.0
YPR177C_mRNA	0.0
YJL142C_mRNA	0.23846153846153847
YNL134C_mRNA	0.8457446808510638
YOL165C_mRNA	0.0
YNR016C_mRNA	0.5006717420510524
YBR164C_mRNA	0.7377049180327869
YER158C_mRNA	0.4205933682373473
YLR395C_mRNA	0.8846153846153846
YLR281C_mRNA	0.4258064516129032
YER158W-A_mRNA	0.16901408450704225
YOR134W_mRNA	0.022004889975550123
YOR354C_mRNA	0.3338150289017341
YPR160C-A_mRNA	0.0
YPL235W_mRNA	0.5074309978768577
YNL041C_mRNA	0.4159713945172825
YMR015C_mRNA	0.9014869888475836
YOL007C_mRNA	0.14076246334310852
YGL226C-A_mRNA	0.813953488372093
YDR041W_mRNA	0.35960591133004927
YBR194W_mRNA	0.34146341463414637
YMR263W_mRNA	0.5024875621890548
YLR402W_mRNA	0.09523809523809523
YHR106W_mRNA	0.11403508771929824
YLR238W_mRNA	0.16736401673640167
YGL024W_mRNA	0.0
YER073W_mRNA	0.6596153846153846
YLR355C_mRNA	0.9746835443037974
YIL024C_mRNA	0.010582010582010581
YDL092W_mRNA	0.5821917808219178
YDR494W_mRNA	0.2631578947368421
YGR153W_mRNA	0.009216589861751152
YKL140W_mRNA	0.17883211678832117
YBR261C_mRNA	0.728448275862069
YLR400W_mRNA	0.0
YLR098C_mRNA	0.24537037037037038
YDR118W_mRNA	0.08282208588957055
YDL240W_mRNA	0.08357915437561456
YLR440C_mRNA	0.4033850493653032
YER168C_mRNA	0.4523809523809524
YOR243C_mRNA	0.6346153846153846
YJL025W_mRNA	0.0622568093385214
YLR165C_mRNA	0.2677165354330709
YER056C_mRNA	0.7335834896810507
YMR238W_mRNA	0.314410480349345
YPR057W_mRNA	0.1436950146627566
YPL187W_mRNA	0.0
YOR333C_mRNA	0.007246376811594203
YKL065W-A_mRNA	0.0547945205479452
YOR079C_mRNA	0.41214057507987223
YGR133W_mRNA	0.18579234972677597
YHR067W_mRNA	0.1392857142857143
YIL019W_mRNA	0.3092485549132948
YLR184W_mRNA	0.0
YMR204C_mRNA	0.25952380952380955
YJL116C_mRNA	0.8991097922848664
YML091C_mRNA	0.0956738768718802
YGL006W_mRNA	0.12617220801364024
YCR030C_mRNA	0.6770114942528735
YML006C_mRNA	0.27002583979328165
YGR205W_mRNA	0.3413793103448276
YNL335W_mRNA	0.0
YHR115C_mRNA	0.625
YOR157C_mRNA	0.8659003831417624
YKL081W_mRNA	0.7766990291262136
YJR045C_mRNA	0.9373088685015291
YHR147C_mRNA	0.6355140186915887
YDR240C_mRNA	0.3699186991869919
YLR336C_mRNA	0.48053392658509453
YMR036C_mRNA	0.26353790613718414
YOL088C_mRNA	0.5812274368231047
YCL037C_mRNA	0.9262672811059908
YBL107W-A_mRNA	0.0
YDR158W_mRNA	0.7835616438356164
YGL258W-A_mRNA	0.0
YGL004C_mRNA	0.41007194244604317
YPL101W_mRNA	0.3026315789473684
YDR440W_mRNA	0.058419243986254296
YDL221W_mRNA	0.01092896174863388
YBR097W_mRNA	0.06808803301237965
YMR268C_mRNA	0.42567567567567566
YHR010W_mRNA	0.9117647058823529
YLR043C_mRNA	0.9029126213592233
YBL031W_mRNA	0.07692307692307693
YIL124W_mRNA	0.6430976430976431
YGL065C_mRNA	0.36381709741550694
YDR334W_mRNA	0.042932628797886396
YMR319C_mRNA	0.23369565217391305
YHR143W-A_mRNA	0.7
YLR105C_mRNA	0.21750663129973474
YML032C_mRNA	0.4564755838641189
YAL037C-B_mRNA	0.0
YGL124C_mRNA	0.31832298136645965
YMR158W_mRNA	0.38064516129032255
YDL016C_mRNA	0.0
YJL180C_mRNA	0.38461538461538464
YBL006C_mRNA	0.7888888888888889
YDR469W_mRNA	0.34285714285714286
YNR075C-A_mRNA	0.0
YDR329C_mRNA	0.41950113378684806
YHR050W_mRNA	0.14389799635701275
YGL196W_mRNA	0.12383177570093458
YKR043C_mRNA	0.8081180811808119
YNL158W_mRNA	0.45454545454545453
YDR142C_mRNA	0.24533333333333332
YDR378C_mRNA	0.813953488372093
YBR102C_mRNA	0.5312084993359893
YNL136W_mRNA	0.15529411764705883
YNR012W_mRNA	0.2694610778443114
YHR017W_mRNA	0.11428571428571428
YKR053C_mRNA	0.07673267326732673
YGR034W_mRNA	0.7322834645669292
YOR008W-B_mRNA	0.0
YNL155W_mRNA	0.4233576642335766
YJR053W_mRNA	0.13937282229965156
YKL083W_mRNA	0.0
YNL053W_mRNA	0.21063394683026584
YDR169C_mRNA	0.6705653021442495
YLR027C_mRNA	0.7464114832535885
YMR082C_mRNA	0.0
YBR108W_mRNA	0.32101372756071805
YLR368W_mRNA	0.048494983277591976
YLR247C_mRNA	0.20822622107969152
YGL246C_mRNA	0.5348837209302325
YJL088W_mRNA	0.0621301775147929
YDL230W_mRNA	0.2626865671641791
YHR148W_mRNA	0.5355191256830601
YMR105W-A_mRNA	0.0
YOL085C_mRNA	0.008849557522123894
YPL059W_mRNA	0.5466666666666666
YOR317W_mRNA	0.5528571428571428
YDR200C_mRNA	0.20033112582781457
YLL066W-A_mRNA	0.0
YOR273C_mRNA	0.37632776934749623
YJL100W_mRNA	0.13344316309719934
YJL020W-A_mRNA	0.0
YKL183W_mRNA	0.24836601307189543
YLR053C_mRNA	0.0
YJL145W_mRNA	0.5340136054421769
YGR281W_mRNA	0.16926201760324983
YJL168C_mRNA	0.5020463847203275
YJL136C_mRNA	0.8735632183908046
YPR103W_mRNA	0.7177700348432056
YIL122W_mRNA	0.24786324786324787
YFL033C_mRNA	0.19491525423728814
YGR011W_mRNA	0.027777777777777776
YKL193C_mRNA	0.5650887573964497
YFR055W_mRNA	0.49411764705882355
YLR382C_mRNA	0.08389261744966443
YKL036C_mRNA	0.007692307692307693
YHR130C_mRNA	0.0
YPL203W_mRNA	0.3447368421052632
YCR087C-A_mRNA	0.8366013071895425
YDR543C_mRNA	0.0
YDR093W_mRNA	0.09615384615384616
YPL039W_mRNA	0.10443037974683544
YIL109C_mRNA	0.6090712742980562
YJL073W_mRNA	0.04806201550387597
YCL033C_mRNA	0.7202380952380952
YOL083W_mRNA	0.09951456310679611
YKL169C_mRNA	0.0
YLR024C_mRNA	0.06784188034188034
YJL131C_mRNA	0.300561797752809
YOR168W_mRNA	0.7033374536464772
YMR290C_mRNA	0.6633663366336634
YDR112W_mRNA	0.0
YDL123W_mRNA	0.4142857142857143
YKL006C-A_mRNA	0.5360824742268041
YCL061C_mRNA	0.2892335766423358
YJR014W_mRNA	0.7424242424242424
YLR393W_mRNA	0.23655913978494625
YKR059W_mRNA	0.0810126582278481
YGR257C_mRNA	0.1830601092896175
YDL157C_mRNA	0.5847457627118644
YOR059C_mRNA	0.20222222222222222
YGL188C-A_mRNA	0.21739130434782608
YGR186W_mRNA	0.5659863945578232
YDR168W_mRNA	0.549407114624506
YDR257C_mRNA	0.5506072874493927
YDL085C-A_mRNA	0.6911764705882353
YER136W_mRNA	0.549889135254989
YDL086W_mRNA	0.6446886446886447
YBR026C_mRNA	0.6815789473684211
YJL076W_mRNA	0.26997476871320436
YEL020W-A_mRNA	0.5747126436781609
YOR339C_mRNA	0.038461538461538464
YBR297W_mRNA	0.14957264957264957
YKL175W_mRNA	0.32803180914512925
YHR032W_mRNA	0.33390705679862304
YMR129W_mRNA	0.2393418100224383
YDR217C_mRNA	0.33384262796027503
YGL138C_mRNA	0.0
YNL091W_mRNA	0.27741935483870966
YOR192C_mRNA	0.0
YDR138W_mRNA	0.13962765957446807
YLR442C_mRNA	0.37321063394683024
YOR176W_mRNA	0.366412213740458
YCR005C_mRNA	0.7956521739130434
YDR241W_mRNA	0.07368421052631578
YOL029C_mRNA	0.024875621890547265
YOR267C_mRNA	0.5019762845849802
YBR250W_mRNA	0.0038240917782026767
YGL220W_mRNA	0.49166666666666664
YFL018C_mRNA	0.8256513026052105
YOL096C_mRNA	0.49038461538461536
YHR162W_mRNA	0.8449612403100775
YPR167C_mRNA	0.21455938697318008
YPL270W_mRNA	0.12289780077619664
YHR131C_mRNA	0.15529411764705883
YFL032W_mRNA	0.05660377358490566
YIL117C_mRNA	0.8616352201257862
YMR030W-A_mRNA	0.0
YML113W_mRNA	0.5080645161290323
YDL156W_mRNA	0.09578544061302682
YBR216C_mRNA	0.47032640949554894
YGR233C_mRNA	0.37181663837011886
YMR206W_mRNA	0.003194888178913738
YBR061C_mRNA	0.5612903225806452
YFR022W_mRNA	0.047748976807639835
YDR056C_mRNA	0.7024390243902439
YNL287W_mRNA	0.4566844919786096
YPL076W_mRNA	0.12142857142857143
YLR154C-G_mRNA	0.0
YPR059C_mRNA	0.0078125
YKR051W_mRNA	0.06698564593301436
YOL116W_mRNA	0.193717277486911
YHL026C_mRNA	0.01904761904761905
YBL005W_mRNA	0.07991803278688525
YGR041W_mRNA	0.11151736745886655
YBR229C_mRNA	0.3522012578616352
YOR303W_mRNA	0.40389294403892945
YNL009W_mRNA	0.03333333333333333
YMR299C_mRNA	0.24358974358974358
YBR028C_mRNA	0.3504761904761905
YDL133W_mRNA	0.1945080091533181
YBR001C_mRNA	0.48205128205128206
YML129C_mRNA	0.8285714285714286
YBR244W_mRNA	0.5864197530864198
YBR069C_mRNA	0.6478190630048465
YNL023C_mRNA	0.2860103626943005
YIL049W_mRNA	0.16600790513833993
YOL073C_mRNA	0.5124223602484472
YML086C_mRNA	0.747148288973384
YHR071C-A_mRNA	0.0
YJR092W_mRNA	0.13199723565998617
YOR348C_mRNA	0.0685805422647528
YNL029C_mRNA	0.1532567049808429
YDL002C_mRNA	0.6354679802955665
YDR455C_mRNA	0.0
YML053C_mRNA	0.5283018867924528
YJL037W_mRNA	0.008928571428571428
YKL061W_mRNA	0.2743362831858407
YNL310C_mRNA	0.5862068965517241
YJL083W_mRNA	0.08940397350993377
YDR381C-A_mRNA	0.5701754385964912
YOL075C_mRNA	0.1375579598145286
YMR073C_mRNA	0.6218905472636815
YIR018W_mRNA	0.3877551020408163
YHR090C_mRNA	0.6170212765957447
YPL196W_mRNA	0.2783882783882784
YMR088C_mRNA	0.17615658362989323
YJL007C_mRNA	0.0
YIL032C_mRNA	0.0
YPL030W_mRNA	0.3262786596119929
YJL029C_mRNA	0.40875912408759124
YLR154W-E_mRNA	0.0
YPR069C_mRNA	0.8122866894197952
YDR390C_mRNA	0.4418238993710692
YGL177W_mRNA	0.043478260869565216
YML109W_mRNA	0.07643312101910828
YPR110C_mRNA	0.8417910447761194
YMR208W_mRNA	0.34988713318284426
YIL159W_mRNA	0.04145454545454545
YDR522C_mRNA	0.0
YMR023C_mRNA	0.19011406844106463
YCR106W_mRNA	0.010817307692307692
YHR100C_mRNA	0.2810810810810811
YJL104W_mRNA	0.5302013422818792
YNL329C_mRNA	0.13106796116504854
YEL067C_mRNA	0.02564102564102564
YOR078W_mRNA	0.5467289719626168
YOR036W_mRNA	0.4548611111111111
YCR024C-B_mRNA	0.045454545454545456
YGR093W_mRNA	0.20710059171597633
YNL034W_mRNA	0.0
YMR236W_mRNA	0.7770700636942676
YBR127C_mRNA	0.8955512572533849
YIL037C_mRNA	0.22560975609756098
YOR114W_mRNA	0.030612244897959183
YAL018C_mRNA	0.0
YDL180W_mRNA	0.11151736745886655
YOL085W-A_mRNA	0.08571428571428572
YEL015W_mRNA	0.40653357531760437
YPL123C_mRNA	0.2488479262672811
YIL029C_mRNA	0.04929577464788732
YFL036W_mRNA	0.13693560325684678
YOR301W_mRNA	0.1471264367816092
YGL002W_mRNA	0.18981481481481483
YGL036W_mRNA	0.1573157315731573
YFL041W-A_mRNA	0.0
YOL162W_mRNA	0.0
YLR319C_mRNA	0.4517766497461929
YBR153W_mRNA	0.45081967213114754
YPR100W_mRNA	0.45714285714285713
YML079W_mRNA	0.6069651741293532
YDL097C_mRNA	0.9055299539170507
YDR189W_mRNA	0.27627627627627627
YBR230C_mRNA	0.8805970149253731
YKL074C_mRNA	0.43453510436432635
YHR098C_mRNA	0.5166846071044133
YOR302W_mRNA	0.52
YNL118C_mRNA	0.6453608247422681
YDR314C_mRNA	0.09104046242774566
YKL151C_mRNA	0.5133531157270029
YPL046C_mRNA	0.7676767676767676
YMR284W_mRNA	0.053156146179401995
YBR139W_mRNA	0.4704724409448819
YPR168W_mRNA	0.5605095541401274
YNL014W_mRNA	0.008620689655172414
YLL007C_mRNA	0.3082706766917293
YNL305C_mRNA	0.7272727272727273
YOR135C_mRNA	0.0
YEL076C-A_mRNA	0.0
YPR146C_mRNA	0.01834862385321101
YJR151C_mRNA	0.0
YCR097W_mRNA	0.48412698412698413
YGR111W_mRNA	0.395
YMR321C_mRNA	0.0
YHR217C_mRNA	0.0
YBR089W_mRNA	0.0
YPL051W_mRNA	0.25757575757575757
YJL219W_mRNA	0.001763668430335097
YBR142W_mRNA	0.2923673997412678
YHL046C_mRNA	0.0
YOL069W_mRNA	0.08647450110864745
YNL002C_mRNA	0.84472049689441
YDR196C_mRNA	0.6348547717842323
YHR003C_mRNA	0.49417249417249415
YPR038W_mRNA	0.0
YKL071W_mRNA	0.00390625
YNL185C_mRNA	0.6075949367088608
YLR419W_mRNA	0.13031358885017422
YDL178W_mRNA	0.3320754716981132
YGL072C_mRNA	0.0
YGL235W_mRNA	0.0
YML066C_mRNA	0.0027100271002710027
YDL021W_mRNA	0.3086816720257235
YNL241C_mRNA	0.7445544554455445
YDL163W_mRNA	0.0
YLR130C_mRNA	0.2985781990521327
YIR010W_mRNA	0.13368055555555555
YHR216W_mRNA	0.124282982791587
YOR123C_mRNA	0.7133620689655172
YBL066C_mRNA	0.2613240418118467
YMR117C_mRNA	0.28169014084507044
YBL038W_mRNA	0.47413793103448276
YGL179C_mRNA	0.19285714285714287
YPL174C_mRNA	0.09216589861751152
YDR003W_mRNA	0.5333333333333333
YFR015C_mRNA	0.2132768361581921
YLR305C_mRNA	0.2847368421052632
YDR002W_mRNA	0.8606965174129353
YML070W_mRNA	0.4417808219178082
YKR012C_mRNA	0.0
YDR393W_mRNA	0.08114035087719298
YEL049W_mRNA	0.0
YIL097W_mRNA	0.13565891472868216
YAL059C-A_mRNA	0.014285714285714285
YHR016C_mRNA	0.7649572649572649
YMR325W_mRNA	0.0
YKR102W_mRNA	0.0
YOR383C_mRNA	0.16176470588235295
YKR029C_mRNA	0.49533954727030627
YMR057C_mRNA	0.0
YMR172W_mRNA	0.21696801112656466
YOR072W-B_mRNA	0.0
YPR121W_mRNA	0.0
YBL044W_mRNA	0.0
YBL108C-A_mRNA	0.0
YOL164W-A_mRNA	0.0
YKL159C_mRNA	0.5545023696682464
YPL244C_mRNA	0.30973451327433627
YLL018C-A_mRNA	0.8571428571428571
YBR213W_mRNA	0.15328467153284672
YBR043C_mRNA	0.12772133526850507
YNL232W_mRNA	0.6267123287671232
YDL183C_mRNA	0.23125
YDR372C_mRNA	0.6985507246376812
YOR197W_mRNA	0.5601851851851852
YHR006W_mRNA	0.5785582255083179
YHR075C_mRNA	0.4225
YIR011C_mRNA	0.6677115987460815
YBR125C_mRNA	0.3842239185750636
YDR488C_mRNA	0.16135084427767354
YLR312C_mRNA	0.21608040201005024
YFL052W_mRNA	0.010752688172043012
YOR343C_mRNA	0.0
YNL221C_mRNA	0.4377142857142857
YMR140W_mRNA	0.3312883435582822
YJL155C_mRNA	0.41814159292035397
YGR195W_mRNA	0.3821138211382114
YDR011W_mRNA	0.31978680879413723
YPL004C_mRNA	0.9442815249266863
YNL146C-A_mRNA	0.109375
YMR078C_mRNA	0.04723346828609987
YLR201C_mRNA	0.6346153846153846
YMR107W_mRNA	0.06956521739130435
YGR033C_mRNA	0.5439330543933054
YFL053W_mRNA	0.00676818950930626
YKL213C_mRNA	0.6405594405594406
