transcript_id	frame0	frame1	frame2	frameSum
YGR169C_mRNA	194	0	58	252
YOL077W-A_mRNA	450	10	67	527
YIL096C_mRNA	202	3	19	224
YMR004W_mRNA	397	7	63	467
YGR118W_mRNA	6092	72	869	7033
YOR342C_mRNA	113	4	6	123
YOR346W_mRNA	54	3	18	75
YCL076W_mRNA	1	0	0	1
YPL039W_mRNA	57	1	4	62
YDL078C_mRNA	4197	37	584	4818
YDR099W_mRNA	3829	28	255	4112
YJL038C_mRNA	5	0	4	9
YLR386W_mRNA	259	4	46	309
YOR098C_mRNA	3137	59	361	3557
YFL011W_mRNA	3	0	0	3
YLR137W_mRNA	74	3	10	87
YGR279C_mRNA	16277	159	1403	17839
YHR022C-A_mRNA	1	0	0	1
YBR117C_mRNA	16	0	3	19
YFL053W_mRNA	3	1	1	5
YNL274C_mRNA	1246	15	90	1351
Q0075_mRNA	0	0	0	0
YJR089W_mRNA	193	3	28	224
YNL066W_mRNA	1032	12	109	1153
YKL068W-A_mRNA	241	4	48	293
YML133W-A_mRNA	0	0	0	0
YLR337C_mRNA	4443	82	656	5181
YLR157W-E_mRNA	0	0	0	0
YHR028C_mRNA	1752	16	211	1979
YKL097C_mRNA	0	0	0	0
YPR036W_mRNA	2043	12	248	2303
YLL039C_mRNA	19823	300	3152	23275
YNL178W_mRNA	7274	69	625	7968
YJL051W_mRNA	20	3	8	31
YOR107W_mRNA	4	0	1	5
YOR015W_mRNA	1	1	1	3
YDR508C_mRNA	8755	137	996	9888
YER145C_mRNA	1989	49	233	2271
YER151C_mRNA	2258	36	417	2711
YGR136W_mRNA	2987	36	412	3435
YHL009C_mRNA	902	9	117	1028
YDR420W_mRNA	147	1	32	180
YGL130W_mRNA	324	8	63	395
YMR108W_mRNA	7280	88	1302	8670
YGR287C_mRNA	5	0	0	5
YBR195C_mRNA	188	16	17	221
YJL162C_mRNA	203	10	36	249
YKR014C_mRNA	3215	28	379	3622
YDR320C_mRNA	2425	25	249	2699
YDR261C_mRNA	190	10	36	236
YNL008C_mRNA	240	8	36	284
YFR001W_mRNA	316	1	48	365
YLR410W_mRNA	2372	17	406	2795
YKL106C-A_mRNA	5	2	11	18
YJL147C_mRNA	117	2	8	127
YKL150W_mRNA	1019	20	188	1227
YPL244C_mRNA	170	4	29	203
YDR091C_mRNA	4506	72	459	5037
YNR061C_mRNA	817	18	149	984
YBL065W_mRNA	0	0	0	0
YDL018C_mRNA	171	2	25	198
YLR294C_mRNA	6	3	25	34
YDR541C_mRNA	40	0	6	46
YLR333C_mRNA	26788	190	1020	27998
YPR019W_mRNA	462	5	66	533
YER054C_mRNA	73	1	19	93
YDR031W_mRNA	355	3	89	447
YKR101W_mRNA	90	4	7	101
YFR052W_mRNA	1129	11	128	1268
YNL091W_mRNA	687	13	136	836
YDL072C_mRNA	3082	30	382	3494
YEL075W-A_mRNA	0	0	0	0
YPL044C_mRNA	0	0	0	0
YMR128W_mRNA	591	10	86	687
YBR128C_mRNA	66	8	16	90
YDL150W_mRNA	1249	16	211	1476
YBL010C_mRNA	246	14	38	298
YLR031W_mRNA	0	0	0	0
YML081W_mRNA	151	6	20	177
YBR078W_mRNA	2506	35	317	2858
YPL224C_mRNA	285	10	60	355
YDR003W-A_mRNA	0	0	1	1
YER179W_mRNA	14	0	3	17
YDL247W_mRNA	0	0	0	0
YDR366C_mRNA	1	0	2	3
YLR432W_mRNA	3643	22	382	4047
YER025W_mRNA	5030	44	757	5831
YOL085C_mRNA	0	1	0	1
YER050C_mRNA	911	9	125	1045
YNR055C_mRNA	504	3	38	545
YMR251W-A_mRNA	11374	101	552	12027
YHR046C_mRNA	805	9	84	898
YMR191W_mRNA	129	4	27	160
YMR272W-B_mRNA	0	0	0	0
YDR226W_mRNA	4360	53	650	5063
YBL036C_mRNA	1503	36	206	1745
YDR538W_mRNA	1	0	0	1
YER146W_mRNA	455	8	47	510
YBR189W_mRNA	6992	87	882	7961
YOR152C_mRNA	293	3	26	322
YLR159W_mRNA	0	0	0	0
YOR022C_mRNA	343	12	48	403
YLR362W_mRNA	160	2	18	180
YNL002C_mRNA	3412	29	367	3808
Q0050_mRNA	1	3	0	4
YBR141C_mRNA	309	7	41	357
YJL047C_mRNA	276	8	41	325
YBR001C_mRNA	2534	42	315	2891
YGL241W_mRNA	266	0	31	297
YIL009C-A_mRNA	524	8	107	639
YLL020C_mRNA	1	4	43	48
YOR026W_mRNA	11	0	0	11
YBR138C_mRNA	351	11	39	401
YDR188W_mRNA	1716	19	281	2016
YDR281C_mRNA	0	0	0	0
YHR181W_mRNA	208	6	38	252
YDR489W_mRNA	155	0	25	180
YMR111C_mRNA	441	8	58	507
YER005W_mRNA	170	3	33	206
YGR072W_mRNA	308	9	45	362
YOL136C_mRNA	509	3	61	573
YJL212C_mRNA	913	10	132	1055
YGL022W_mRNA	381	6	39	426
YJL084C_mRNA	707	11	94	812
YLR011W_mRNA	45	0	9	54
YBL029C-A_mRNA	540	8	78	626
YDR072C_mRNA	1239	14	179	1432
YGR088W_mRNA	215	3	26	244
YBR127C_mRNA	16605	201	2217	19023
YGL096W_mRNA	16	2	6	24
YDR523C_mRNA	4	0	0	4
YPL264C_mRNA	97	2	14	113
YPL181W_mRNA	824	5	142	971
YOL072W_mRNA	196	3	30	229
YOR186W_mRNA	0	0	0	0
YLR380W_mRNA	265	1	40	306
YCR016W_mRNA	472	11	88	571
YNL191W_mRNA	161	3	21	185
YPL138C_mRNA	410	8	78	496
YIL128W_mRNA	251	1	39	291
YLR130C_mRNA	231	3	36	270
YGL078C_mRNA	2036	32	217	2285
YDR225W_mRNA	1536	17	229	1782
YHR205W_mRNA	881	21	125	1027
YGR025W_mRNA	1	0	4	5
YIL017C_mRNA	82	2	22	106
YDL155W_mRNA	184	2	29	215
YJL184W_mRNA	551	7	103	661
YOR298C-A_mRNA	65402	827	12736	78965
YDR090C_mRNA	468	5	62	535
YHL019W-A_mRNA	0	0	0	0
YGR177C_mRNA	278	14	101	393
YDR450W_mRNA	6927	70	1004	8001
YMR280C_mRNA	68	3	5	76
YDR175C_mRNA	828	18	120	966
YNR008W_mRNA	341	4	47	392
YAL037W_mRNA	1	0	0	1
YBR085W_mRNA	34	0	2	36
YIR003W_mRNA	1824	33	273	2130
YLR229C_mRNA	2151	20	180	2351
YKL203C_mRNA	551	12	102	665
YCR031C_mRNA	58992	559	5728	65279
YDL213C_mRNA	4795	96	458	5349
YPR183W_mRNA	1554	33	282	1869
YJL094C_mRNA	508	12	68	588
YDR217C_mRNA	885	15	123	1023
YDL011C_mRNA	0	0	0	0
YGL037C_mRNA	5773	88	659	6520
YBR003W_mRNA	127	3	20	150
YPL135W_mRNA	932	11	121	1064
YOR267C_mRNA	1684	13	229	1926
YER063W_mRNA	582	3	60	645
YAR035W_mRNA	35	1	4	40
YOR120W_mRNA	98	0	15	113
YJL124C_mRNA	1009	13	101	1123
YJL036W_mRNA	390	5	118	513
YDR197W_mRNA	124	3	19	146
YPR169W_mRNA	458	10	35	503
YNL334C_mRNA	1	0	0	1
YJL203W_mRNA	583	14	98	695
YDR169C-A_mRNA	0	0	0	0
YHR057C_mRNA	952	14	81	1047
YPR124W_mRNA	139	1	10	150
YLR039C_mRNA	379	4	59	442
YLR163W-A_mRNA	0	0	0	0
YBR267W_mRNA	916	10	148	1074
YER094C_mRNA	3410	39	338	3787
YMR013W-A_mRNA	0	0	0	0
YER067C-A_mRNA	3	0	0	3
YBL023C_mRNA	1353	14	130	1497
YJL177W_mRNA	6561	72	928	7561
YOR331C_mRNA	0	0	0	0
YNL138W-A_mRNA	292	10	57	359
YNL296W_mRNA	0	0	0	0
YIR011C_mRNA	1361	14	244	1619
YHR157W_mRNA	3	1	0	4
YEL049W_mRNA	0	0	0	0
YBR159W_mRNA	682	13	92	787
YPL030W_mRNA	444	4	57	505
YAL034W-A_mRNA	44	1	6	51
YNR046W_mRNA	1065	9	183	1257
YKR038C_mRNA	952	21	101	1074
YGR271W_mRNA	330	5	49	384
YCL054W-A_mRNA	0	0	0	0
YDL101C_mRNA	116	1	16	133
YGL193C_mRNA	0	0	0	0
YCL058C_mRNA	7	0	2	9
YEL061C_mRNA	215	4	23	242
YAL064C-A_mRNA	0	0	0	0
YNL019C_mRNA	0	0	0	0
YAL001C_mRNA	469	7	47	523
YFR002W_mRNA	717	8	101	826
YGL102C_mRNA	0	0	0	0
YFL060C_mRNA	3	0	0	3
YLR248W_mRNA	1076	15	152	1243
YMR202W_mRNA	932	12	139	1083
YMR275C_mRNA	1280	14	106	1400
YGR029W_mRNA	468	5	56	529
YHR040W_mRNA	168	2	42	212
YOR221C_mRNA	1359	44	178	1581
YER023C-A_mRNA	0	0	0	0
YLL056C_mRNA	19	0	3	22
YCR003W_mRNA	161	0	32	193
YJR079W_mRNA	0	0	0	0
YGR146C-A_mRNA	2	0	1	3
YGR164W_mRNA	0	0	0	0
YLR160C_mRNA	0	0	0	0
YPR153W_mRNA	44	5	7	56
YPR160C-A_mRNA	0	0	0	0
YDR043C_mRNA	1065	15	114	1194
YLL031C_mRNA	558	5	91	654
YCR025C_mRNA	1	0	1	2
YDR321W_mRNA	1376	44	143	1563
YJL091C_mRNA	699	20	50	769
YPR201W_mRNA	32	0	5	37
YJL015C_mRNA	0	0	1	1
YPR155C_mRNA	435	10	82	527
YGR266W_mRNA	778	5	59	842
YMR106C_mRNA	185	1	28	214
YDR499W_mRNA	118	3	14	135
YJR156C_mRNA	3	0	0	3
YPL066W_mRNA	56	1	20	77
YER008C_mRNA	2917	35	363	3315
YOR280C_mRNA	643	14	79	736
YGL149W_mRNA	0	0	0	0
YLR193C_mRNA	1011	12	108	1131
YLL003W_mRNA	60	2	10	72
YAL015C_mRNA	338	8	40	386
YOL120C_mRNA	12544	119	1156	13819
YFL041W-A_mRNA	0	0	0	0
YNL278W_mRNA	42	2	2	46
YFL020C_mRNA	4	0	0	4
YLL060C_mRNA	6	0	0	6
YDR070C_mRNA	304	3	48	355
YER028C_mRNA	689	26	98	813
YDR375C_mRNA	141	20	9	170
YNL180C_mRNA	1196	8	114	1318
YLR020C_mRNA	284	2	33	319
YAL029C_mRNA	718	7	107	832
YHR093W_mRNA	0	0	0	0
YML017W_mRNA	1306	18	178	1502
YBR207W_mRNA	289	2	39	330
YLR148W_mRNA	435	3	43	481
YBL059C-A_mRNA	271	6	43	320
YGL135W_mRNA	455	8	107	570
YPL190C_mRNA	12137	225	1668	14030
YCR028C-A_mRNA	3559	27	360	3946
YGR050C_mRNA	42	13	2	57
YGR296W_mRNA	0	0	0	0
YGL002W_mRNA	74	1	9	84
YGR219W_mRNA	0	0	0	0
YAL011W_mRNA	70	2	13	85
YDL086W_mRNA	1296	32	170	1498
YER180C-A_mRNA	320	5	110	435
YKR015C_mRNA	0	0	0	0
YBL027W_mRNA	10815	103	1433	12351
YML050W_mRNA	31	3	4	38
YBL090W_mRNA	187	1	39	227
YHR156C_mRNA	77	17	13	107
YML076C_mRNA	738	7	89	834
YJL037W_mRNA	0	0	2	2
YBL032W_mRNA	560	6	97	663
YMR254C_mRNA	4	0	0	4
YER116C_mRNA	1072	79	134	1285
YEL030W_mRNA	21	15	4	40
YCR035C_mRNA	1495	17	211	1723
YDR132C_mRNA	254	2	51	307
YER066C-A_mRNA	0	0	0	0
YGR175C_mRNA	18254	169	2214	20637
YLR304C_mRNA	11162	136	1044	12342
YNL038W_mRNA	50	7	8	65
YDR250C_mRNA	0	0	0	0
YKL156C-A_mRNA	0	0	0	0
YBR154C_mRNA	2567	75	355	2997
YLR175W_mRNA	2727	20	308	3055
YBL085W_mRNA	316	2	53	371
YBL024W_mRNA	985	12	137	1134
YKR059W_mRNA	377	3	67	447
YOR361C_mRNA	13902	188	1487	15577
YFL034W_mRNA	421	4	49	474
YMR234W_mRNA	54	1	14	69
YER017C_mRNA	1326	26	175	1527
YLR326W_mRNA	102	6	27	135
YKL179C_mRNA	1986	36	352	2374
YDR029W_mRNA	0	0	0	0
YNL132W_mRNA	732	2	149	883
YKL065C_mRNA	1342	11	237	1590
YPR186C_mRNA	487	16	78	581
YDR350C_mRNA	235	8	37	280
YOL095C_mRNA	133	6	31	170
YPL049C_mRNA	5835	93	758	6686
YPR022C_mRNA	1481	26	173	1680
YIR038C_mRNA	2891	41	482	3414
YOR184W_mRNA	1806	23	259	2088
YDR054C_mRNA	3056	51	405	3512
YJL008C_mRNA	5900	76	837	6813
YKL022C_mRNA	1476	14	178	1668
YJL140W_mRNA	659	1	75	735
YLR385C_mRNA	211	3	11	225
YBR182C-A_mRNA	7	0	0	7
YER022W_mRNA	492	13	84	589
YDR460W_mRNA	243	3	51	297
YFR041C_mRNA	516	12	60	588
YML003W_mRNA	26	2	3	31
YMR172W_mRNA	341	7	57	405
YHR083W_mRNA	86	2	26	114
YPR146C_mRNA	0	0	2	2
YGR116W_mRNA	2656	36	328	3020
YDR022C_mRNA	46	1	0	47
YMR083W_mRNA	4832	51	643	5526
YJL023C_mRNA	155	9	15	179
YOL059W_mRNA	892	14	109	1015
YER125W_mRNA	2066	27	286	2379
YPR115W_mRNA	173	1	25	199
YJL026C-A_mRNA	0	0	0	0
YOR064C_mRNA	256	4	40	300
YOR304C-A_mRNA	337	12	47	396
YKL165C_mRNA	171	4	27	202
YDR344C_mRNA	0	1	1	2
YGL242C_mRNA	1282	12	94	1388
YOR190W_mRNA	0	0	0	0
YDR376W_mRNA	104	1	13	118
YPR024W_mRNA	1129	16	145	1290
YHR143W_mRNA	1502	26	180	1708
YOR194C_mRNA	1559	23	360	1942
YOR059C_mRNA	209	1	25	235
YDR010C_mRNA	0	0	0	0
YFL031C-A_mRNA	0	0	0	0
YML110C_mRNA	1170	18	111	1299
YEL008C-A_mRNA	7	0	3	10
YDR080W_mRNA	460	10	47	517
YJL089W_mRNA	8	0	0	8
YBL101C_mRNA	2070	23	356	2449
YHR101C_mRNA	431	6	45	482
YFR055W_mRNA	622	6	92	720
YLR377C_mRNA	0	0	0	0
YLL037W_mRNA	0	2	1	3
YMR296C_mRNA	1168	14	237	1419
YHR097C_mRNA	3417	45	415	3877
YHR089C_mRNA	6063	56	623	6742
YML038C_mRNA	553	3	62	618
YGL229C_mRNA	50	0	8	58
YOR250C_mRNA	559	10	65	634
YAL069W_mRNA	0	0	0	0
YHR015W_mRNA	0	2	1	3
YBR053C_mRNA	3645	51	378	4074
YJR025C_mRNA	691	12	87	790
YBR300C_mRNA	0	0	0	0
YAR050W_mRNA	0	0	0	0
YDR433W_mRNA	78	411	6273	6762
YHR035W_mRNA	35	1	6	42
YPL154C_mRNA	10447	168	1175	11790
YJL158C_mRNA	1626	23	84	1733
YKR011C_mRNA	988	9	101	1098
YNL004W_mRNA	2336	16	394	2746
YMR066W_mRNA	94	2	16	112
YOL017W_mRNA	21	3	3	27
YJL187C_mRNA	13	0	1	14
YLR144C_mRNA	1988	31	186	2205
YCL050C_mRNA	8711	114	1247	10072
YOR151C_mRNA	2227	31	299	2557
YGR123C_mRNA	1500	22	166	1688
YIL040W_mRNA	198	4	64	266
YPL084W_mRNA	715	24	161	900
YDL044C_mRNA	280	4	58	342
YBR298C-A_mRNA	1	0	0	1
YCR038C_mRNA	49	1	12	62
YIL074C_mRNA	2018	57	352	2427
YOR118W_mRNA	90	4	15	109
YGR199W_mRNA	353	26	58	437
YFL061W_mRNA	0	0	0	0
YLR154C-G_mRNA	0	0	0	0
YPR066W_mRNA	36	0	7	43
YMR277W_mRNA	652	9	81	742
YDL238C_mRNA	225	7	22	254
YMR290W-A_mRNA	0	0	0	0
YLL055W_mRNA	17	1	2	20
YNL075W_mRNA	475	7	91	573
YBR197C_mRNA	1251	10	70	1331
YHR128W_mRNA	824	10	95	929
YGR045C_mRNA	0	3	3	6
YGR173W_mRNA	1427	16	199	1642
YFL063W_mRNA	0	0	0	0
YJL131C_mRNA	239	15	30	284
YLR466C-B_mRNA	0	0	0	0
YNR051C_mRNA	936	9	103	1048
YNL023C_mRNA	573	10	82	665
YFL034C-A_mRNA	120	0	11	131
YIR018W_mRNA	178	5	20	203
YOR128C_mRNA	4896	43	659	5598
YOL051W_mRNA	1257	20	201	1478
YAL068C_mRNA	0	0	0	0
YIL044C_mRNA	2219	22	161	2402
YDR247W_mRNA	28	2	10	40
YIL122W_mRNA	136	4	33	173
YPL022W_mRNA	178	8	26	212
YOL007C_mRNA	64	0	1	65
YMR037C_mRNA	1925	31	277	2233
YBL001C_mRNA	4210	42	324	4576
YKL137W_mRNA	311	3	59	373
YCR066W_mRNA	162	2	23	187
YMR311C_mRNA	3409	35	334	3778
YBR131W_mRNA	102	1	11	114
YGL188C_mRNA	0	0	0	0
YPL133C_mRNA	311	2	33	346
YOR157C_mRNA	4951	40	560	5551
YOR076C_mRNA	1061	15	119	1195
YPL092W_mRNA	95	2	13	110
YKL096W-A_mRNA	6835	88	464	7387
YOL025W_mRNA	104	0	12	116
YJR042W_mRNA	581	15	91	687
YOL132W_mRNA	0	0	0	0
YGR185C_mRNA	8837	74	1076	9987
YGR252W_mRNA	185	13	41	239
YDR535C_mRNA	0	0	0	0
YCR007C_mRNA	55	3	8	66
YBR137W_mRNA	374	17	68	459
YIL062C_mRNA	5355	74	611	6040
YMR282C_mRNA	126	2	23	151
YOL013W-B_mRNA	1	0	0	1
YBR293W_mRNA	7	5	5	17
YEL044W_mRNA	440	28	111	579
YLR408C_mRNA	342	6	56	404
YCL007C_mRNA	0	1	0	1
YKL138C-A_mRNA	413	4	76	493
YBL083C_mRNA	8	35	1	44
YOR351C_mRNA	1	0	0	1
YOL030W_mRNA	1328	11	125	1464
YNL131W_mRNA	1356	27	251	1634
YNR004W_mRNA	136	0	14	150
YPR160W_mRNA	137	1	21	159
YBL094C_mRNA	1	0	0	1
YJR138W_mRNA	188	1	26	215
YPL036W_mRNA	35	2	2	39
YCR057C_mRNA	3080	33	406	3519
YOL013C_mRNA	296	1	46	343
YLR088W_mRNA	155	3	17	175
YNL143C_mRNA	148	1	43	192
YGR180C_mRNA	4166	44	416	4626
YOL162W_mRNA	0	0	0	0
YDL160C-A_mRNA	432	6	61	499
YNL244C_mRNA	6002	121	754	6877
YPL215W_mRNA	322	4	29	355
YFL049W_mRNA	431	4	87	522
YMR169C_mRNA	30	0	3	33
YGL180W_mRNA	218	1	36	255
YIR007W_mRNA	598	7	74	679
YER041W_mRNA	23	2	3	28
YLR341W_mRNA	0	0	1	1
YAL016C-B_mRNA	0	0	0	0
YJL152W_mRNA	0	0	0	0
YDL180W_mRNA	98	4	13	115
YKL173W_mRNA	446	6	92	544
YOR037W_mRNA	43	2	7	52
YBL047C_mRNA	9185	131	1026	10342
YOR082C_mRNA	0	0	0	0
YCL008C_mRNA	956	19	95	1070
YGR098C_mRNA	65	3	12	80
YIL038C_mRNA	3070	74	371	3515
YNL237W_mRNA	7	0	1	8
YDR500C_mRNA	16927	183	1196	18306
YBR089W_mRNA	0	0	0	0
YMR172C-A_mRNA	0	0	0	0
YPL172C_mRNA	92	6	11	109
YGL081W_mRNA	14	0	2	16
YCR051W_mRNA	507	13	113	633
YAL065C_mRNA	0	0	0	0
YDR014W-A_mRNA	3	0	0	3
YHL012W_mRNA	0	2	0	2
YPL153C_mRNA	86	2	11	99
YPR188C_mRNA	1263	46	167	1476
YOL019W_mRNA	105	2	13	120
YBR168W_mRNA	38	0	3	41
YML018C_mRNA	331	11	32	374
YMR164C_mRNA	397	22	55	474
YDR399W_mRNA	176	3	25	204
YJL096W_mRNA	144	3	19	166
YDR402C_mRNA	0	0	0	0
YCR059C_mRNA	426	10	30	466
YER167W_mRNA	346	4	60	410
YLR054C_mRNA	84	2	4	90
YHR022C_mRNA	18	1	1	20
YOR170W_mRNA	0	0	0	0
YHL014C_mRNA	70	1	10	81
YJL077W-A_mRNA	2	0	1	3
YDL013W_mRNA	525	6	65	596
YMR046W-A_mRNA	0	0	0	0
YER052C_mRNA	3798	33	347	4178
YJR001W_mRNA	474	7	73	554
YDL019C_mRNA	1631	17	210	1858
YDL084W_mRNA	3856	42	390	4288
YOR357C_mRNA	1196	38	135	1369
YIR019C_mRNA	0	0	0	0
YHR092C_mRNA	14	0	1	15
YLR241W_mRNA	371	5	34	410
YLL027W_mRNA	724	9	132	865
YOR339C_mRNA	7	0	0	7
YDR410C_mRNA	639	14	110	763
YGR139W_mRNA	0	0	0	0
YLR246W_mRNA	36	1	6	43
YER133W_mRNA	1498	31	226	1755
YLR158C_mRNA	0	0	0	0
YNL069C_mRNA	29984	595	2966	33545
YDR466W_mRNA	207	0	25	232
YMR079W_mRNA	2562	36	446	3044
YGR270W_mRNA	321	2	45	368
YPL063W_mRNA	1035	12	172	1219
YOR181W_mRNA	688	18	92	798
YBR249C_mRNA	13311	89	1447	14847
YKL181W_mRNA	587	5	81	673
YLR066W_mRNA	151	1	25	177
YAR073W_mRNA	0	0	0	0
YLR065C_mRNA	454	9	57	520
YHR145C_mRNA	1	0	0	1
YER174C_mRNA	345	2	27	374
YMR252C_mRNA	8	0	2	10
YFR034W-A_mRNA	4	20	2	26
YLR303W_mRNA	0	0	0	0
YOR070C_mRNA	1034	23	130	1187
YBL050W_mRNA	576	5	73	654
YDR262W_mRNA	810	12	128	950
YDR363W-A_mRNA	1030	13	171	1214
YDR051C_mRNA	1187	58	116	1361
YGR137W_mRNA	14	139	890	1043
YGL123W_mRNA	18346	429	3023	21798
YPR016W-A_mRNA	0	0	0	0
YMR193W_mRNA	241	1	36	278
YHR080C_mRNA	215	5	25	245
YPL187W_mRNA	0	0	0	0
YDL039C_mRNA	7	1	1	9
YHR052W-A_mRNA	0	0	0	0
YER137C_mRNA	220	3	29	252
YOL137W_mRNA	418	6	85	509
YKR089C_mRNA	2914	85	364	3363
YLR179C_mRNA	7770	124	616	8510
YBL033C_mRNA	1650	25	162	1837
YOR165W_mRNA	500	11	77	588
YAR030C_mRNA	0	0	0	0
YGR010W_mRNA	77	2	15	94
YHR132C_mRNA	1339	19	178	1536
YER064C_mRNA	5044	62	556	5662
YLR097C_mRNA	323	12	46	381
YNL086W_mRNA	58	2	9	69
YHR180C-B_mRNA	1	0	0	1
YLR151C_mRNA	57	1	16	74
YML098W_mRNA	96	2	11	109
YOR054C_mRNA	1219	13	133	1365
YNL250W_mRNA	100	1	16	117
YHR135C_mRNA	1199	15	167	1381
YLL014W_mRNA	249	12	45	306
YOR314W-A_mRNA	0	0	0	0
YLR353W_mRNA	50	1	7	58
YFL041W_mRNA	670	15	83	768
YAL066W_mRNA	0	0	0	0
YCR048W_mRNA	203	3	39	245
YIR030W-A_mRNA	0	0	0	0
YDL131W_mRNA	640	17	113	770
YMR161W_mRNA	760	20	147	927
YPR165W_mRNA	2182	57	195	2434
YLL030C_mRNA	0	0	0	0
YHR009C_mRNA	592	9	89	690
YNL161W_mRNA	1133	16	288	1437
YPR031W_mRNA	42	5	8	55
YPR128C_mRNA	219	8	32	259
YEL040W_mRNA	447	1	48	496
YDL067C_mRNA	1648	18	296	1962
YHL029C_mRNA	925	8	137	1070
YLR067C_mRNA	110	0	18	128
YHR070W_mRNA	828	7	82	917
YOL031C_mRNA	308	5	39	352
YIL100C-A_mRNA	0	2	0	2
YDR540C_mRNA	149	2	36	187
YNL288W_mRNA	691	25	118	834
YPL274W_mRNA	195	1	26	222
YJR130C_mRNA	502	11	51	564
YHR210C_mRNA	15	0	2	17
YHR039C-A_mRNA	15144	201	1609	16954
YJL059W_mRNA	121	0	16	137
YJL085W_mRNA	334	3	52	389
YML049C_mRNA	1150	12	229	1391
YER016W_mRNA	212	1	33	246
YIR034C_mRNA	3124	48	389	3561
YML105C_mRNA	2467	40	304	2811
YJL047C-A_mRNA	2	0	0	2
YFR033C_mRNA	528	21	46	595
YEL076C_mRNA	0	0	0	0
YDL205C_mRNA	1328	26	165	1519
YLR251W_mRNA	96	1	21	118
YOR077W_mRNA	172	12	35	219
YKR057W_mRNA	7806	71	749	8626
YMR052W_mRNA	90	1	6	97
YMR117C_mRNA	78	6	15	99
YAL042W_mRNA	984	21	138	1143
YKR102W_mRNA	0	0	0	0
YER060W_mRNA	1	0	0	1
YBR130C_mRNA	1483	18	339	1840
YDR196C_mRNA	996	52	102	1150
YIL066W-A_mRNA	0	0	0	0
YBR076W_mRNA	0	0	0	0
YBL071C_mRNA	9	1	1	11
YKR044W_mRNA	11	0	3	14
YAL051W_mRNA	397	3	62	462
YCR075C_mRNA	100	2	16	118
YHR219W_mRNA	0	0	0	0
YDR400W_mRNA	118	0	13	131
